anio,mes,dia,hora(utc),altura(mm)
2016,5,20,20,582 
2016,5,20,21,456 
2016,5,20,22,441 
2016,5,20,23,551 
2016,5,21,0,770 
2016,5,21,1,1056 
2016,5,21,2,1340 
2016,5,21,3,1543 
2016,5,21,4,1607 
2016,5,21,5,1507 
2016,5,21,6,1254 
2016,5,21,7,896 
2016,5,21,8,508 
2016,5,21,9,174 
2016,5,21,10,-40 
2016,5,21,11,-95 
2016,5,21,12,10 
2016,5,21,13,241 
2016,5,21,14,534 
2016,5,21,15,812 
2016,5,21,16,1006 
2016,5,21,17,1078 
2016,5,21,18,1022 
2016,5,21,19,872 
2016,5,21,20,686 
2016,5,21,21,533 
2016,5,21,22,468 
2016,5,21,23,522 
2016,5,22,0,694 
2016,5,22,1,953 
2016,5,22,2,1243 
2016,5,22,3,1487 
2016,5,22,4,1615 
2016,5,22,5,1585 
2016,5,22,6,1395 
2016,5,22,7,1073 
2016,5,22,8,683 
2016,5,22,9,306 
2016,5,22,10,19 
2016,5,22,11,-123 
2016,5,22,12,-101 
2016,5,22,13,68 
2016,5,22,14,335 
2016,5,22,15,629 
2016,5,22,16,875 
2016,5,22,17,1018 
2016,5,22,18,1036 
2016,5,22,19,944 
2016,5,22,20,785 
2016,5,22,21,624 
2016,5,22,22,521 
2016,5,22,23,519 
2016,5,23,0,634 
2016,5,23,1,849 
2016,5,23,2,1123 
2016,5,23,3,1387 
2016,5,23,4,1569 
2016,5,23,5,1613 
2016,5,23,6,1498 
2016,5,23,7,1238 
2016,5,23,8,877 
2016,5,23,9,487 
2016,5,23,10,149 
2016,5,23,11,-73 
2016,5,23,12,-143 
2016,5,23,13,-56 
2016,5,23,14,154 
2016,5,23,15,431 
2016,5,23,16,703 
2016,5,23,17,906 
2016,5,23,18,999 
2016,5,23,19,979 
2016,5,23,20,869 
2016,5,23,21,722 
2016,5,23,22,599 
2016,5,23,23,549 
2016,5,24,0,601 
2016,5,24,1,759 
2016,5,24,2,993 
2016,5,24,3,1252 
2016,5,24,4,1468 
2016,5,24,5,1579 
2016,5,24,6,1546 
2016,5,24,7,1367 
2016,5,24,8,1066 
2016,5,24,9,698 
2016,5,24,10,337 
2016,5,24,11,54 
2016,5,24,12,-102 
2016,5,24,13,-111 
2016,5,24,14,19 
2016,5,24,15,247 
2016,5,24,16,512 
2016,5,24,17,750 
2016,5,24,18,910 
2016,5,24,19,967 
2016,5,24,20,926 
2016,5,24,21,818 
2016,5,24,22,696 
2016,5,24,23,613 
2016,5,25,0,607 
2016,5,25,1,697 
2016,5,25,2,873 
2016,5,25,3,1099 
2016,5,25,4,1321 
2016,5,25,5,1478 
2016,5,25,6,1524 
2016,5,25,7,1436 
2016,5,25,8,1220 
2016,5,25,9,910 
2016,5,25,10,563 
2016,5,25,11,248 
2016,5,25,12,22 
2016,5,25,13,-80 
2016,5,25,14,-47 
2016,5,25,15,103 
2016,5,25,16,326 
2016,5,25,17,568 
2016,5,25,18,774 
2016,5,25,19,905 
2016,5,25,20,943 
2016,5,25,21,898 
2016,5,25,22,804 
2016,5,25,23,709 
2016,5,26,0,658 
2016,5,26,1,679 
2016,5,26,2,781 
2016,5,26,3,949 
2016,5,26,4,1145 
2016,5,26,5,1320 
2016,5,26,6,1426 
2016,5,26,7,1427 
2016,5,26,8,1310 
2016,5,26,9,1087 
2016,5,26,10,793 
2016,5,26,11,484 
2016,5,26,12,217 
2016,5,26,13,38 
2016,5,26,14,-28 
2016,5,26,15,25 
2016,5,26,16,176 
2016,5,26,17,385 
2016,5,26,18,606 
2016,5,26,19,792 
2016,5,26,20,910 
2016,5,26,21,945 
2016,5,26,22,907 
2016,5,26,23,829 
2016,5,27,0,752 
2016,5,27,1,714 
2016,5,27,2,737 
2016,5,27,3,827 
2016,5,27,4,966 
2016,5,27,5,1123 
2016,5,27,6,1257 
2016,5,27,7,1330 
2016,5,27,8,1313 
2016,5,27,9,1195 
2016,5,27,10,990 
2016,5,27,11,729 
2016,5,27,12,460 
2016,5,27,13,231 
2016,5,27,14,79 
2016,5,27,15,30 
2016,5,27,16,87 
2016,5,27,17,232 
2016,5,27,18,430 
2016,5,27,19,643 
2016,5,27,20,827 
2016,5,27,21,948 
2016,5,27,22,989 
2016,5,27,23,958 
2016,5,28,0,885 
2016,5,28,1,807 
2016,5,28,2,756 
2016,5,28,3,755 
2016,5,28,4,812 
2016,5,28,5,913 
2016,5,28,6,1036 
2016,5,28,7,1147 
2016,5,28,8,1214 
2016,5,28,9,1206 
2016,5,28,10,1113 
2016,5,28,11,940 
2016,5,28,12,714 
2016,5,28,13,475 
2016,5,28,14,266 
2016,5,28,15,126 
2016,5,28,16,79 
2016,5,28,17,134 
2016,5,28,18,275 
2016,5,28,19,477 
2016,5,28,20,701 
2016,5,28,21,899 
2016,5,28,22,1031 
2016,5,28,23,1077 
2016,5,29,0,1043 
2016,5,29,1,954 
2016,5,29,2,847 
2016,5,29,3,757 
2016,5,29,4,711 
2016,5,29,5,724 
2016,5,29,6,792 
2016,5,29,7,898 
2016,5,29,8,1013 
2016,5,29,9,1100 
2016,5,29,10,1127 
2016,5,29,11,1073 
2016,5,29,12,936 
2016,5,29,13,736 
2016,5,29,14,510 
2016,5,29,15,304 
2016,5,29,16,161 
2016,5,29,17,112 
2016,5,29,18,169 
2016,5,29,19,323 
2016,5,29,20,548 
2016,5,29,21,798 
2016,5,29,22,1018 
2016,5,29,23,1161 
2016,5,30,0,1202 
2016,5,30,1,1144 
2016,5,30,2,1012 
2016,5,30,3,848 
2016,5,30,4,696 
2016,5,30,5,595 
2016,5,30,6,567 
2016,5,30,7,617 
2016,5,30,8,730 
2016,5,30,9,875 
2016,5,30,10,1008 
2016,5,30,11,1084 
2016,5,30,12,1072 
2016,5,30,13,963 
2016,5,30,14,773 
2016,5,30,15,545 
2016,5,30,16,331 
2016,5,30,17,181 
2016,5,30,18,135 
2016,5,30,19,208 
2016,5,30,20,393 
2016,5,30,21,656 
2016,5,30,22,943 
2016,5,30,23,1185 
2016,5,31,0,1328 
2016,5,31,1,1345 
2016,5,31,2,1237 
2016,5,31,3,1036 
2016,5,31,4,794 
2016,5,31,5,569 
2016,5,31,6,413 
2016,5,31,7,358 
2016,5,31,8,412 
2016,5,31,9,557 
2016,5,31,10,754 
2016,5,31,11,946 
2016,5,31,12,1074 
2016,5,31,13,1098 
2016,5,31,14,1002 
2016,5,31,15,809 
2016,5,31,16,568 
2016,5,31,17,341 
2016,5,31,18,189 
2016,5,31,19,158 
2016,5,31,20,265 
2016,5,31,21,495 
2016,5,31,22,806 
2016,5,31,23,1128 
2016,6,1,0,1384 
2016,6,1,1,1509 
2016,6,1,2,1480 
2016,6,1,3,1299 
2016,6,1,4,1010 
2016,6,1,5,681 
2016,6,1,6,386 
2016,6,1,7,189 
2016,6,1,8,127 
2016,6,1,9,207 
2016,6,1,10,405 
2016,6,1,11,666 
2016,6,1,12,919 
2016,6,1,13,1092 
2016,6,1,14,1136 
2016,6,1,15,1040 
2016,6,1,16,831 
2016,6,1,17,572 
2016,6,1,18,336 
2016,6,1,19,193 
2016,6,1,20,192 
2016,6,1,21,344 
2016,6,1,22,627 
2016,6,1,23,984 
2016,6,2,0,1334 
2016,6,2,1,1588 
2016,6,2,2,1680 
2016,6,2,3,1583 
2016,6,2,4,1312 
2016,6,2,5,929 
2016,6,2,6,519 
2016,6,2,7,169 
2016,6,2,8,-48 
2016,6,2,9,-95 
2016,6,2,10,29 
2016,6,2,11,287 
2016,6,2,12,612 
2016,6,2,13,916 
2016,6,2,14,1117 
2016,6,2,15,1166 
2016,6,2,16,1058 
2016,6,2,17,831 
2016,6,2,18,559 
2016,6,2,19,327 
2016,6,2,20,210 
2016,6,2,21,250 
2016,6,2,22,453 
2016,6,2,23,785 
2016,6,3,0,1179 
2016,6,3,1,1539 
2016,6,3,2,1770 
2016,6,3,3,1807 
2016,6,3,4,1630 
2016,6,3,5,1270 
2016,6,3,6,804 
2016,6,3,7,332 
2016,6,3,8,-47 
2016,6,3,9,-260 
2016,6,3,10,-273 
2016,6,3,11,-97 
2016,6,3,12,221 
2016,6,3,13,596 
2016,6,3,14,930 
2016,6,3,15,1140 
2016,6,3,16,1180 
2016,6,3,17,1054 
2016,6,3,18,812 
2016,6,3,19,539 
2016,6,3,20,325 
2016,6,3,21,243 
2016,6,3,22,329 
2016,6,3,23,578 
2016,6,4,0,949 
2016,6,4,1,1361 
2016,6,4,2,1709 
2016,6,4,3,1898 
2016,6,4,4,1867 
2016,6,4,5,1611 
2016,6,4,6,1176 
2016,6,4,7,652 
2016,6,4,8,151 
2016,6,4,9,-227 
2016,6,4,10,-413 
2016,6,4,11,-382 
2016,6,4,12,-154 
2016,6,4,13,209 
2016,6,4,14,612 
2016,6,4,15,953 
2016,6,4,16,1153 
2016,6,4,17,1173 
2016,6,4,18,1030 
2016,6,4,19,783 
2016,6,4,20,523 
2016,6,4,21,338 
2016,6,4,22,295 
2016,6,4,23,423 
2016,6,5,0,707 
2016,6,5,1,1097 
2016,6,5,2,1503 
2016,6,5,3,1817 
2016,6,5,4,1947 
2016,6,5,5,1849 
2016,6,5,6,1528 
2016,6,5,7,1045 
2016,6,5,8,498 
2016,6,5,9,3 
2016,6,5,10,-345 
2016,6,5,11,-487 
2016,6,5,12,-409 
2016,6,5,13,-142 
2016,6,5,14,244 
2016,6,5,15,650 
2016,6,5,16,975 
2016,6,5,17,1150 
2016,6,5,18,1149 
2016,6,5,19,995 
2016,6,5,20,756 
2016,6,5,21,520 
2016,6,5,22,372 
2016,6,5,23,367 
2016,6,6,0,526 
2016,6,6,1,827 
2016,6,6,2,1212 
2016,6,6,3,1586 
2016,6,6,4,1844 
2016,6,6,5,1912 
2016,6,6,6,1756 
2016,6,6,7,1395 
2016,6,6,8,897 
2016,6,6,9,366 
2016,6,6,10,-90 
2016,6,6,11,-387 
2016,6,6,12,-478 
2016,6,6,13,-359 
2016,6,6,14,-70 
2016,6,6,15,314 
2016,6,6,16,697 
2016,6,6,17,991 
2016,6,6,18,1136 
2016,6,6,19,1116 
2016,6,6,20,962 
2016,6,6,21,742 
2016,6,6,22,540 
2016,6,6,23,428 
2016,6,7,0,454 
2016,6,7,1,629 
2016,6,7,2,925 
2016,6,7,3,1278 
2016,6,7,4,1596 
2016,6,7,5,1790 
2016,6,7,6,1800 
2016,6,7,7,1606 
2016,6,7,8,1233 
2016,6,7,9,756 
2016,6,7,10,273 
2016,6,7,11,-120 
2016,6,7,12,-355 
2016,6,7,13,-396 
2016,6,7,14,-250 
2016,6,7,15,40 
2016,6,7,16,401 
2016,6,7,17,746 
2016,6,7,18,1000 
2016,6,7,19,1116 
2016,6,7,20,1086 
2016,6,7,21,943 
2016,6,7,22,751 
2016,6,7,23,585 
2016,6,8,0,505 
2016,6,8,1,549 
2016,6,8,2,720 
2016,6,8,3,987 
2016,6,8,4,1284 
2016,6,8,5,1535 
2016,6,8,6,1666 
2016,6,8,7,1632 
2016,6,8,8,1422 
2016,6,8,9,1068 
2016,6,8,10,642 
2016,6,8,11,231 
2016,6,8,12,-89 
2016,6,8,13,-261 
2016,6,8,14,-262 
2016,6,8,15,-105 
2016,6,8,16,167 
2016,6,8,17,491 
2016,6,8,18,791 
2016,6,8,19,1007 
2016,6,8,20,1101 
2016,6,8,21,1070 
2016,6,8,22,945 
2016,6,8,23,785 
2016,6,9,0,651 
2016,6,9,1,592 
2016,6,9,2,638 
2016,6,9,3,785 
2016,6,9,4,1001 
2016,6,9,5,1233 
2016,6,9,6,1416 
2016,6,9,7,1495 
2016,6,9,8,1436 
2016,6,9,9,1236 
2016,6,9,10,926 
2016,6,9,11,570 
2016,6,9,12,238 
2016,6,9,13,-8 
2016,6,9,14,-128 
2016,6,9,15,-103 
2016,6,9,16,50 
2016,6,9,17,294 
2016,6,9,18,576 
2016,6,9,19,835 
2016,6,9,20,1021 
2016,6,9,21,1102 
2016,6,9,22,1076 
2016,6,9,23,973 
2016,6,10,0,840 
2016,6,10,1,726 
2016,6,10,2,673 
2016,6,10,3,701 
2016,6,10,4,807 
2016,6,10,5,964 
2016,6,10,6,1131 
2016,6,10,7,1259 
2016,6,10,8,1306 
2016,6,10,9,1245 
2016,6,10,10,1076 
2016,6,10,11,826 
2016,6,10,12,546 
2016,6,10,13,288 
2016,6,10,14,102 
2016,6,10,15,22 
2016,6,10,16,58 
2016,6,10,17,197 
2016,6,10,18,411 
2016,6,10,19,658 
2016,6,10,20,886 
2016,6,10,21,1051 
2016,6,10,22,1126 
2016,6,10,23,1109 
2016,6,11,0,1022 
2016,6,11,1,903 
2016,6,11,2,793 
2016,6,11,3,726 
2016,6,11,4,721 
2016,6,11,5,777 
2016,6,11,6,878 
2016,6,11,7,995 
2016,6,11,8,1090 
2016,6,11,9,1129 
2016,6,11,10,1087 
2016,6,11,11,964 
2016,6,11,12,777 
2016,6,11,13,563 
2016,6,11,14,365 
2016,6,11,15,222 
2016,6,11,16,165 
2016,6,11,17,202 
2016,6,11,18,327 
2016,6,11,19,519 
2016,6,11,20,743 
2016,6,11,21,953 
2016,6,11,22,1106 
2016,6,11,23,1177 
2016,6,12,0,1162 
2016,6,12,1,1078 
2016,6,12,2,954 
2016,6,12,3,827 
2016,6,12,4,730 
2016,6,12,5,684 
2016,6,12,6,696 
2016,6,12,7,758 
2016,6,12,8,848 
2016,6,12,9,937 
2016,6,12,10,989 
2016,6,12,11,982 
2016,6,12,12,906 
2016,6,12,13,772 
2016,6,12,14,608 
2016,6,12,15,449 
2016,6,12,16,332 
2016,6,12,17,286 
2016,6,12,18,323 
2016,6,12,19,441 
2016,6,12,20,626 
2016,6,12,21,842 
2016,6,12,22,1042 
2016,6,12,23,1187 
2016,6,13,0,1251 
2016,6,13,1,1225 
2016,6,13,2,1123 
2016,6,13,3,971 
2016,6,13,4,809 
2016,6,13,5,674 
2016,6,13,6,592 
2016,6,13,7,575 
2016,6,13,8,623 
2016,6,13,9,716 
2016,6,13,10,822 
2016,6,13,11,905 
2016,6,13,12,935 
2016,6,13,13,897 
2016,6,13,14,798 
2016,6,13,15,661 
2016,6,13,16,521 
2016,6,13,17,417 
2016,6,13,18,379 
2016,6,13,19,423 
2016,6,13,20,549 
2016,6,13,21,741 
2016,6,13,22,960 
2016,6,13,23,1156 
2016,6,14,0,1290 
2016,6,14,1,1333 
2016,6,14,2,1277 
2016,6,14,3,1133 
2016,6,14,4,936 
2016,6,14,5,731 
2016,6,14,6,561 
2016,6,14,7,458 
2016,6,14,8,439 
2016,6,14,9,501 
2016,6,14,10,621 
2016,6,14,11,761 
2016,6,14,12,878 
2016,6,14,13,937 
2016,6,14,14,919 
2016,6,14,15,832 
2016,6,14,16,701 
2016,6,14,17,567 
2016,6,14,18,472 
2016,6,14,19,448 
2016,6,14,20,512 
2016,6,14,21,662 
2016,6,14,22,873 
2016,6,14,23,1100 
2016,6,15,0,1290 
2016,6,15,1,1401 
2016,6,15,2,1405 
2016,6,15,3,1294 
2016,6,15,4,1092 
2016,6,15,5,841 
2016,6,15,6,596 
2016,6,15,7,407 
2016,6,15,8,308 
2016,6,15,9,314 
2016,6,15,10,416 
2016,6,15,11,580 
2016,6,15,12,758 
2016,6,15,13,900 
2016,6,15,14,969 
2016,6,15,15,949 
2016,6,15,16,853 
2016,6,15,17,716 
2016,6,15,18,583 
2016,6,15,19,502 
2016,6,15,20,506 
2016,6,15,21,606 
2016,6,15,22,790 
2016,6,15,23,1025 
2016,6,16,0,1257 
2016,6,16,1,1430 
2016,6,16,2,1499 
2016,6,16,3,1440 
2016,6,16,4,1259 
2016,6,16,5,989 
2016,6,16,6,689 
2016,6,16,7,420 
2016,6,16,8,237 
2016,6,16,9,170 
2016,6,16,10,226 
2016,6,16,11,383 
2016,6,16,12,595 
2016,6,16,13,802 
2016,6,16,14,951 
2016,6,16,15,1008 
2016,6,16,16,966 
2016,6,16,17,849 
2016,6,16,18,701 
2016,6,16,19,576 
2016,6,16,20,523 
2016,6,16,21,568 
2016,6,16,22,714 
2016,6,16,23,938 
2016,6,17,0,1194 
2016,6,17,1,1418 
2016,6,17,2,1553 
2016,6,17,3,1559 
2016,6,17,4,1421 
2016,6,17,5,1161 
2016,6,17,6,830 
2016,6,17,7,497 
2016,6,17,8,230 
2016,6,17,9,80 
2016,6,17,10,70 
2016,6,17,11,192 
2016,6,17,12,408 
2016,6,17,13,658 
2016,6,17,14,875 
2016,6,17,15,1008 
2016,6,17,16,1033 
2016,6,17,17,957 
2016,6,17,18,815 
2016,6,17,19,664 
2016,6,17,20,561 
2016,6,17,21,550 
2016,6,17,22,647 
2016,6,17,23,843 
2016,6,18,0,1103 
2016,6,18,1,1366 
2016,6,18,2,1563 
2016,6,18,3,1638 
2016,6,18,4,1562 
2016,6,18,5,1338 
2016,6,18,6,1005 
2016,6,18,7,630 
2016,6,18,8,291 
2016,6,18,9,54 
2016,6,18,10,-37 
2016,6,18,11,25 
2016,6,18,12,215 
2016,6,18,13,480 
2016,6,18,14,748 
2016,6,18,15,953 
2016,6,18,16,1051 
2016,6,18,17,1032 
2016,6,18,18,919 
2016,6,18,19,761 
2016,6,18,20,621 
2016,6,18,21,555 
2016,6,18,22,596 
2016,6,18,23,750 
2016,6,19,0,992 
2016,6,19,1,1274 
2016,6,19,2,1523 
2016,6,19,3,1669 
2016,6,19,4,1666 
2016,6,19,5,1501 
2016,6,19,6,1196 
2016,6,19,7,809 
2016,6,19,8,417 
2016,6,19,9,101 
2016,6,19,10,-80 
2016,6,19,11,-98 
2016,6,19,12,38 
2016,6,19,13,287 
2016,6,19,14,581 
2016,6,19,15,845 
2016,6,19,16,1017 
2016,6,19,17,1067 
2016,6,19,18,1003 
2016,6,19,19,860 
2016,6,19,20,701 
2016,6,19,21,587 
2016,6,19,22,569 
2016,6,19,23,667 
2016,6,20,0,872 
2016,6,20,1,1148 
2016,6,20,2,1430 
2016,6,20,3,1642 
2016,6,20,4,1718 
2016,6,20,5,1630 
2016,6,20,6,1382 
2016,6,20,7,1014 
2016,6,20,8,598 
2016,6,20,9,220 
2016,6,20,10,-48 
2016,6,20,11,-157 
2016,6,20,12,-99 
2016,6,20,13,102 
2016,6,20,14,391 
2016,6,20,15,692 
2016,6,20,16,930 
2016,6,20,17,1056 
2016,6,20,18,1057 
2016,6,20,19,954 
2016,6,20,20,797 
2016,6,20,21,651 
2016,6,20,22,575 
2016,6,20,23,608 
2016,6,21,0,758 
2016,6,21,1,1002 
2016,6,21,2,1291 
2016,6,21,3,1550 
2016,6,21,4,1704 
2016,6,21,5,1704 
2016,6,21,6,1536 
2016,6,21,7,1222 
2016,6,21,8,817 
2016,6,21,9,405 
2016,6,21,10,66 
2016,6,21,11,-137 
2016,6,21,12,-173 
2016,6,21,13,-46 
2016,6,21,14,202 
2016,6,21,15,508 
2016,6,21,16,794 
2016,6,21,17,994 
2016,6,21,18,1072 
2016,6,21,19,1030 
2016,6,21,20,901 
2016,6,21,21,743 
2016,6,21,22,622 
2016,6,21,23,588 
2016,6,22,0,667 
2016,6,22,1,856 
2016,6,22,2,1120 
2016,6,22,3,1397 
2016,6,22,4,1612 
2016,6,22,5,1701 
2016,6,22,6,1630 
2016,6,22,7,1399 
2016,6,22,8,1045 
2016,6,22,9,635 
2016,6,22,10,252 
2016,6,22,11,-30 
2016,6,22,12,-164 
2016,6,22,13,-133 
2016,6,22,14,45 
2016,6,22,15,320 
2016,6,22,16,622 
2016,6,22,17,880 
2016,6,22,18,1038 
2016,6,22,19,1073 
2016,6,22,20,999 
2016,6,22,21,858 
2016,6,22,22,711 
2016,6,22,23,618 
2016,6,23,0,621 
2016,6,23,1,733 
2016,6,23,2,942 
2016,6,23,3,1201 
2016,6,23,4,1446 
2016,6,23,5,1609 
2016,6,23,6,1637 
2016,6,23,7,1511 
2016,6,23,8,1243 
2016,6,23,9,878 
2016,6,23,10,490 
2016,6,23,11,156 
2016,6,23,12,-63 
2016,6,23,13,-134 
2016,6,23,14,-51 
2016,6,23,15,158 
2016,6,23,16,440 
2016,6,23,17,726 
2016,6,23,18,951 
2016,6,23,19,1072 
2016,6,23,20,1076 
2016,6,23,21,982 
2016,6,23,22,839 
2016,6,23,23,706 
2016,6,24,0,635 
2016,6,24,1,660 
2016,6,24,2,786 
2016,6,24,3,991 
2016,6,24,4,1225 
2016,6,24,5,1429 
2016,6,24,6,1542 
2016,6,24,7,1525 
2016,6,24,8,1368 
2016,6,24,9,1091 
2016,6,24,10,744 
2016,6,24,11,398 
2016,6,24,12,119 
2016,6,24,13,-43 
2016,6,24,14,-64 
2016,6,24,15,54 
2016,6,24,16,278 
2016,6,24,17,554 
2016,6,24,18,819 
2016,6,24,19,1016 
2016,6,24,20,1110 
2016,6,24,21,1093 
2016,6,24,22,989 
2016,6,24,23,846 
2016,6,25,0,721 
2016,6,25,1,660 
2016,6,25,2,687 
2016,6,25,3,804 
2016,6,25,4,985 
2016,6,25,5,1183 
2016,6,25,6,1346 
2016,6,25,7,1424 
2016,6,25,8,1386 
2016,6,25,9,1225 
2016,6,25,10,966 
2016,6,25,11,657 
2016,6,25,12,360 
2016,6,25,13,134 
2016,6,25,14,17 
2016,6,25,15,31 
2016,6,25,16,169 
2016,6,25,17,395 
2016,6,25,18,660 
2016,6,25,19,909 
2016,6,25,20,1088 
2016,6,25,21,1165 
2016,6,25,22,1135 
2016,6,25,23,1023 
2016,6,26,0,876 
2016,6,26,1,746 
2016,6,26,2,673 
2016,6,26,3,681 
2016,6,26,4,768 
2016,6,26,5,913 
2016,6,26,6,1076 
2016,6,26,7,1211 
2016,6,26,8,1276 
2016,6,26,9,1242 
2016,6,26,10,1104 
2016,6,26,11,882 
2016,6,26,12,619 
2016,6,26,13,370 
2016,6,26,14,185 
2016,6,26,15,101 
2016,6,26,16,135 
2016,6,26,17,280 
2016,6,26,18,504 
2016,6,26,19,764 
2016,6,26,20,1006 
2016,6,26,21,1177 
2016,6,26,22,1245 
2016,6,26,23,1205 
2016,6,27,0,1081 
2016,6,27,1,917 
2016,6,27,2,762 
2016,6,27,3,655 
2016,6,27,4,623 
2016,6,27,5,669 
2016,6,27,6,777 
2016,6,27,7,915 
2016,6,27,8,1044 
2016,6,27,9,1121 
2016,6,27,10,1117 
2016,6,27,11,1021 
2016,6,27,12,845 
2016,6,27,13,627 
2016,6,27,14,416 
2016,6,27,15,258 
2016,6,27,16,191 
2016,6,27,17,234 
2016,6,27,18,382 
2016,6,27,19,608 
2016,6,27,20,872 
2016,6,27,21,1117 
2016,6,27,22,1288 
2016,6,27,23,1350 
2016,6,28,0,1297 
2016,6,28,1,1151 
2016,6,28,2,952 
2016,6,28,3,750 
2016,6,28,4,591 
2016,6,28,5,507 
2016,6,28,6,510 
2016,6,28,7,591 
2016,6,28,8,725 
2016,6,28,9,871 
2016,6,28,10,985 
2016,6,28,11,1028 
2016,6,28,12,982 
2016,6,28,13,852 
2016,6,28,14,669 
2016,6,28,15,480 
2016,6,28,16,335 
2016,6,28,17,274 
2016,6,28,18,320 
2016,6,28,19,473 
2016,6,28,20,710 
2016,6,28,21,988 
2016,6,28,22,1244 
2016,6,28,23,1420 
2016,6,29,0,1476 
2016,6,29,1,1402 
2016,6,29,2,1216 
2016,6,29,3,962 
2016,6,29,4,696 
2016,6,29,5,474 
2016,6,29,6,338 
2016,6,29,7,308 
2016,6,29,8,381 
2016,6,29,9,532 
2016,6,29,10,719 
2016,6,29,11,886 
2016,6,29,12,985 
2016,6,29,13,986 
2016,6,29,14,890 
2016,6,29,15,726 
2016,6,29,16,545 
2016,6,29,17,399 
2016,6,29,18,338 
2016,6,29,19,390 
2016,6,29,20,556 
2016,6,29,21,813 
2016,6,29,22,1113 
2016,6,29,23,1385 
2016,6,30,0,1566 
2016,6,30,1,1608 
2016,6,30,2,1499 
2016,6,30,3,1257 
2016,6,30,4,934 
2016,6,30,5,597 
2016,6,30,6,313 
2016,6,30,7,135 
2016,6,30,8,90 
2016,6,30,9,177 
2016,6,30,10,369 
2016,6,30,11,611 
2016,6,30,12,837 
2016,6,30,13,986 
2016,6,30,14,1022 
2016,6,30,15,943 
2016,6,30,16,782 
2016,6,30,17,594 
2016,6,30,18,441 
2016,6,30,19,381 
2016,6,30,20,443 
2016,6,30,21,631 
2016,6,30,22,917 
2016,6,30,23,1243 
2016,7,1,0,1533 
2016,7,1,1,1710 
2016,7,1,2,1728 
2016,7,1,3,1569 
2016,7,1,4,1260 
2016,7,1,5,862 
2016,7,1,6,458 
2016,7,1,7,127 
2016,7,1,8,-72 
2016,7,1,9,-108 
2016,7,1,10,15 
2016,7,1,11,261 
2016,7,1,12,562 
2016,7,1,13,839 
2016,7,1,14,1024 
2016,7,1,15,1075 
2016,7,1,16,994 
2016,7,1,17,819 
2016,7,1,18,616 
2016,7,1,19,456 
2016,7,1,20,401 
2016,7,1,21,483 
2016,7,1,22,701 
2016,7,1,23,1019 
2016,7,2,0,1373 
2016,7,2,1,1672 
2016,7,2,2,1837 
2016,7,2,3,1814 
2016,7,2,4,1594 
2016,7,2,5,1213 
2016,7,2,6,749 
2016,7,2,7,295 
2016,7,2,8,-60 
2016,7,2,9,-253 
2016,7,2,10,-257 
2016,7,2,11,-83 
2016,7,2,12,220 
2016,7,2,13,572 
2016,7,2,14,883 
2016,7,2,15,1080 
2016,7,2,16,1125 
2016,7,2,17,1024 
2016,7,2,18,828 
2016,7,2,19,610 
2016,7,2,20,451 
2016,7,2,21,412 
2016,7,2,22,522 
2016,7,2,23,774 
2016,7,3,0,1125 
2016,7,3,1,1495 
2016,7,3,2,1789 
2016,7,3,3,1921 
2016,7,3,4,1845 
2016,7,3,5,1559 
2016,7,3,6,1116 
2016,7,3,7,605 
2016,7,3,8,129 
2016,7,3,9,-218 
2016,7,3,10,-378 
2016,7,3,11,-332 
2016,7,3,12,-102 
2016,7,3,13,251 
2016,7,3,14,635 
2016,7,3,15,955 
2016,7,3,16,1139 
2016,7,3,17,1158 
2016,7,3,18,1028 
2016,7,3,19,809 
2016,7,3,20,585 
2016,7,3,21,438 
2016,7,3,22,424 
2016,7,3,23,567 
2016,7,4,0,852 
2016,7,4,1,1225 
2016,7,4,2,1594 
2016,7,4,3,1860 
2016,7,4,4,1944 
2016,7,4,5,1807 
2016,7,4,6,1463 
2016,7,4,7,976 
2016,7,4,8,449 
2016,7,4,9,-13 
2016,7,4,10,-322 
2016,7,4,11,-427 
2016,7,4,12,-322 
2016,7,4,13,-42 
2016,7,4,14,342 
2016,7,4,15,732 
2016,7,4,16,1034 
2016,7,4,17,1185 
2016,7,4,18,1165 
2016,7,4,19,1005 
2016,7,4,20,773 
2016,7,4,21,556 
2016,7,4,22,432 
2016,7,4,23,451 
2016,7,5,0,627 
2016,7,5,1,935 
2016,7,5,2,1309 
2016,7,5,3,1653 
2016,7,5,4,1870 
2016,7,5,5,1893 
2016,7,5,6,1698 
2016,7,5,7,1312 
2016,7,5,8,812 
2016,7,5,9,304 
2016,7,5,10,-111 
2016,7,5,11,-355 
2016,7,5,12,-394 
2016,7,5,13,-233 
2016,7,5,14,83 
2016,7,5,15,474 
2016,7,5,16,843 
2016,7,5,17,1104 
2016,7,5,18,1208 
2016,7,5,19,1149 
2016,7,5,20,966 
2016,7,5,21,735 
2016,7,5,22,538 
2016,7,5,23,447 
2016,7,6,0,500 
2016,7,6,1,701 
2016,7,6,2,1013 
2016,7,6,3,1363 
2016,7,6,4,1657 
2016,7,6,5,1810 
2016,7,6,6,1770 
2016,7,6,7,1529 
2016,7,6,8,1127 
2016,7,6,9,648 
2016,7,6,10,194 
2016,7,6,11,-147 
2016,7,6,12,-314 
2016,7,6,13,-286 
2016,7,6,14,-81 
2016,7,6,15,249 
2016,7,6,16,620 
2016,7,6,17,945 
2016,7,6,18,1153 
2016,7,6,19,1208 
